UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
161134.900,12,109.43,321.1,39°32.233566 N,122°19.616544 W,0,1,0,0,91.56,-0.47,53399.000,1,42.400,1002.26,0.75,0.14,-6.70,-0.42765893286303,116.82,0.100,0.80,500,13.6000003814697,0,0.180000007152557,255,84.70,4788,-50.00,43,255,0.70,-0.83,-0.11,108.70,4.28999996185303,63.00,37.0,73,184.460006713867,145.399993896484,62.22,10.15,2.61068391799927
161135.000,12,109.94,319.2,39°32.234814 N,122°19.617966 W,0,1,0,0,91.71,-0.25,53499.000,1,42.500,1005.31,1.00,0.14,-6.71,-0.229222190891147,113.73,0.100,0.85,500,13.6000003814697,0,0.189999997615814,255,84.70,4848,-50.00,43,255,0.70,-0.83,-0.11,109.00,4.28000020980835,63.00,36.0,74,184.460006713867,145.399993896484,62.08,10.15,2.75572204589844
161135.100,12,110.55,317.6,39°32.236032 N,122°19.619436 W,0,1,0,0,91.83,-0.11,53599.000,1,42.600,1008.37,0.91,0.17,-6.72,-0.0976942351355507,112.75,0.100,0.86,500,13.6000003814697,0,0.180000007152557,255,84.70,4862,-50.00,43,255,0.70,-0.83,-0.11,110.10,4.32999992370605,63.00,36.0,74,184.460006713867,145.399993896484,62.80,10.15,2.61068391799927
161135.200,12,110.87,315.8,39°32.237220 N,122°19.620960 W,0,1,0,0,91.92,0.00,53699.000,1,42.700,1011.45,0.96,0.09,-6.73,0,111.67,0.100,0.88,500,13.6000003814697,0,0.189999997615814,255,84.70,4862,-50.00,43,255,0.70,-0.83,-0.11,110.30,4.23000001907349,63.00,35.0,75,184.460006713867,145.399993896484,61.35,10.15,2.75572204589844
161135.300,12,111.69,314.7,39°32.238402 N,122°19.622514 W,0,1,0,0,92.02,0.14,53799.000,1,42.800,1014.54,0.60,0.23,-6.73,0.12893290116935,118.98,0.100,0.84,500,13.6000003814697,0,0.119999997317791,255,84.70,4880,-50.00,43,255,0.70,-0.78,-0.15,111.00,4.32000017166138,63.00,33.0,76,184.460006713867,145.399993896484,62.66,10.15,1.74045598506927
161135.400,12,112.36,313.1,39°32.239536 N,122°19.624128 W,0,1,0,0,92.06,0.22,53899.000,1,42.900,1017.65,0.90,0.19,-6.73,0.192246074975969,116.25,0.100,0.85,500,13.6000003814697,0,0.230000004172325,255,84.70,4892,-50.00,43,255,0.70,-0.78,-0.15,111.50,4.46999979019165,63.00,33.0,78,184.460006713867,145.399993896484,64.83,10.15,3.33587408065796
161135.500,12,113.14,311.4,39°32.240652 N,122°19.625796 W,0,1,0,0,92.16,0.36,53999.000,1,43.000,1020.78,0.97,0.22,-6.73,0.318187040948904,113.78,0.100,0.88,500,13.6000003814697,0,0.209999993443489,255,84.70,4935,-50.00,43,255,0.70,-0.78,-0.15,112.20,4.6399998664856,63.00,33.0,78,184.460006713867,145.399993896484,67.30,10.15,3.0457980632782
161135.600,12,113.39,310.3,39°32.241756 N,122°19.627482 W,0,1,0,0,92.27,0.43,54099.000,1,43.100,1023.93,0.58,0.07,-6.73,0.380975897983121,117.71,0.100,0.82,500,13.6000003814697,0,0.109999999403954,255,84.70,4968,-50.00,43,255,0.70,-0.78,-0.15,112.90,4.67000007629395,63.00,32.0,78,184.460006713867,145.399993896484,67.73,10.15,1.59541797637939
161135.700,12,113.91,308.9,39°32.242824 N,122°19.629216 W,0,1,0,0,92.39,0.61,54199.000,1,43.200,1027.09,0.80,0.15,-6.72,0.537261546294914,123.16,0.100,0.82,500,13.6000003814697,0,0.189999997615814,255,84.70,5015,-50.00,43,255,0.70,-0.84,-0.11,113.10,4.96000003814697,63.00,32.0,79,184.460006713867,145.399993896484,71.94,10.15,2.75572204589844
161135.800,12,114.72,307.4,39°32.243856 N,122°19.631004 W,0,1,0,0,92.51,0.72,54299.000,1,43.300,1030.26,0.88,0.23,-6.71,0.627626004637459,125.41,0.100,0.84,500,13.6000003814697,0,0.189999997615814,255,84.70,5015,-50.00,43,255,0.70,-0.84,-0.11,113.70,5.17000007629395,63.00,32.0,79,184.460006713867,145.399993896484,74.98,10.15,2.75572204589844
161135.900,12,114.95,306.5,39°32.244870 N,122°19.632804 W,0,1,0,0,92.52,0.68,54399.000,1,43.400,1033.45,0.51,0.07,-6.69,0.595030969448117,137.16,0.100,0.77,500,13.6000003814697,0,0.150000005960464,255,84.70,5046,-50.00,43,255,0.70,-0.84,-0.11,114.50,5.19000005722046,63.00,32.0,79,184.460006713867,145.399993896484,75.27,10.15,2.17557001113892
161136.000,12,115.54,305.0,39°32.245854 N,122°19.634658 W,0,1,0,0,92.58,0.76,54499.000,1,43.500,1036.65,0.86,0.17,-6.68,0.654307524536532,132.05,0.100,0.79,500,13.6000003814697,0,0.140000000596046,255,84.70,5065,-50.00,43,255,0.70,-0.84,-0.11,115.00,5.19999980926514,63.00,32.0,79,184.460006713867,145.399993896484,75.42,10.15,2.03053188323975
161136.100,12,116.34,303.5,39°32.246808 N,122°19.636566 W,0,1,0,0,92.72,0.90,54599.000,1,43.600,1039.87,0.85,0.23,-6.66,0.773607935498289,135.02,0.100,0.81,500,13.6000003814697,0,0.230000004172325,255,84.70,5138,-50.00,43,255,0.70,-0.68,-0.10,116.00,5.13000011444092,63.00,33.0,79,184.460006713867,145.399993896484,74.40,10.15,3.33587408065796
161136.200,12,116.82,302.2,39°32.247738 N,122°19.638510 W,0,1,0,0,92.84,1.04,54699.000,1,43.700,1043.11,0.74,0.14,-6.64,0.893713189973976,142.05,0.100,0.80,500,13.6000003814697,0,0.170000001788139,255,84.70,5138,-50.00,43,255,0.70,-0.68,-0.10,116.30,5.01999998092651,63.00,31.0,80,184.460006713867,145.399993896484,72.81,10.15,2.46564602851868
161136.300,12,117.73,300.6,39°32.248620 N,122°19.640496 W,0,1,0,0,92.97,1.22,54799.000,1,43.800,1046.37,0.92,0.26,-6.61,1.03963171216471,135.01,0.100,0.84,500,13.6000003814697,0,0.150000005960464,255,84.70,5146,-50.00,43,255,0.70,-0.68,-0.10,117.00,4.82000017166138,63.00,31.0,80,184.460006713867,145.399993896484,69.91,10.15,2.17557001113892
161136.400,12,118.35,299.4,39°32.249478 N,122°19.642512 W,0,1,0,0,93.06,1.30,54899.000,1,43.900,1049.65,0.74,0.17,-6.59,1.0950940462711,137.94,0.100,0.82,500,13.6000003814697,0,0.180000007152557,255,84.70,5208,-50.00,43,255,0.70,-0.68,-0.10,117.70,4.65999984741211,63.00,31.0,80,184.460006713867,145.399993896484,67.59,10.15,2.61068391799927
161136.500,12,119.05,298.3,39°32.250312 N,122°19.644564 W,0,1,0,0,93.14,1.37,54999.000,1,44.000,1052.95,0.63,0.20,-6.55,1.14914528119619,146.10,0.100,0.79,500,13.6000003814697,0,0.219999998807907,255,84.70,5265,-50.00,43,255,0.70,-0.59,-0.02,118.10,4.46999979019165,63.00,31.0,80,184.460006713867,145.399993896484,64.83,10.15,3.19083595275879
161136.600,12,119.37,297.1,39°32.251110 N,122°19.646646 W,0,1,0,0,93.18,1.40,55099.000,1,44.100,1056.26,0.73,0.09,-6.52,1.17622418631927,141.14,0.100,0.77,500,13.6000003814697,0,0.230000004172325,255,84.70,5265,-50.00,43,255,0.70,-0.59,-0.02,119.10,4.28999996185303,63.00,29.0,80,184.460006713867,145.399993896484,62.22,10.15,3.33587408065796
161136.700,12,120.10,295.7,39°32.251878 N,122°19.648758 W,0,1,0,0,93.25,1.48,55199.000,1,44.200,1059.58,0.79,0.21,-6.49,1.22897585345545,144.51,0.100,0.78,500,13.6000003814697,0,0.200000002980232,255,84.00,5253,-50.00,43,255,0.70,-0.59,-0.02,119.60,4.19999980926514,63.00,28.0,80,183.199996948242,145.399993896484,60.92,10.15,2.90075993537903
161136.800,12,120.50,294.6,39°32.252610 N,122°19.650900 W,0,1,0,0,93.28,1.48,55299.000,1,44.300,1062.92,0.67,0.11,-6.45,1.22493692736688,150.53,0.100,0.76,500,13.6000003814697,0,0.189999997615814,255,84.00,5300,-50.00,43,255,0.70,-0.59,-0.02,120.30,4.19999980926514,63.00,25.0,80,183.199996948242,145.399993896484,60.92,10.15,2.75572204589844
161136.900,12,120.88,293.4,39°32.253318 N,122°19.653066 W,0,1,0,0,93.33,1.48,55399.000,1,44.400,1066.28,0.69,0.11,-6.41,1.22103556390169,153.33,0.100,0.75,500,13.6000003814697,0,0.140000000596046,255,84.00,5300,-50.00,43,255,0.80,-0.73,-0.11,120.90,4.23999977111816,63.00,21.0,82,183.199996948242,145.399993896484,61.50,11.60,2.03053188323975
161137.000,12,121.10,292.2,39°32.253978 N,122°19.655256 W,0,1,0,0,93.39,1.51,55499.000,1,44.500,1069.64,0.77,0.06,-6.37,1.24858584440572,159.19,0.100,0.75,500,13.6000003814697,0,0.25,255,84.00,5326,-50.00,43,255,0.80,-0.73,-0.11,121.20,4.25,63.00,21.0,83,183.199996948242,145.399993896484,61.64,11.60,3.62595009803772
161137.100,12,122.40,291.2,39°32.254632 N,122°19.657500 W,0,1,0,0,93.54,1.69,55599.000,1,44.600,1073.02,0.57,0.37,-6.33,1.38230776772001,167.30,0.100,0.74,500,13.6000003814697,0,0.200000002980232,255,84.00,5366,-50.00,43,255,0.80,-0.73,-0.11,121.80,4.26000022888184,63.00,19.0,83,183.199996948242,145.399993896484,61.79,11.60,2.90075993537903
161137.200,12,122.79,290.3,39°32.255256 N,122°19.659750 W,0,1,0,0,93.64,1.76,55699.000,1,44.700,1076.43,0.57,0.11,-6.29,1.43661077132316,170.63,0.100,0.70,500,13.6000003814697,0,0.180000007152557,255,84.00,5405,-50.00,43,255,0.80,-0.73,-0.11,122.70,4.57000017166138,63.00,14.0,83,183.199996948242,145.399993896484,66.28,11.60,2.61068391799927
161137.300,12,123.82,289.3,39°32.255856 N,122°19.662042 W,0,1,0,0,93.77,1.91,55799.000,1,44.800,1079.85,0.59,0.29,-6.24,1.54097142580239,178.04,0.100,0.70,500,13.6000003814697,0,0.119999997317791,255,84.00,5417,-50.00,43,255,0.80,-0.46,-0.03,123.20,4.88000011444092,63.00,11.0,84,183.199996948242,145.399993896484,70.78,11.60,1.74045598506927
161137.400,12,124.04,288.7,39°32.256432 N,122°19.664322 W,0,1,0,0,93.82,1.91,55899.000,1,44.900,1083.29,0.38,0.06,-6.19,1.53823828181686,196.43,0.100,0.62,500,13.6000003814697,0,0.219999998807907,255,84.00,5417,-50.00,43,255,0.80,-0.46,-0.03,124.00,5.09999990463257,63.00,11.0,84,183.199996948242,145.399993896484,73.97,11.60,3.19083595275879
161137.500,12,124.66,288.2,39°32.257002 N,122°19.666632 W,0,1,0,0,93.89,1.94,55999.000,1,45.000,1086.75,0.31,0.18,-6.14,1.55939164474106,216.54,0.100,0.57,500,13.6000003814697,0,0.189999997615814,255,84.00,5485,-50.00,43,255,0.80,-0.46,-0.03,124.60,5.25,63.00,11.0,84,183.199996948242,145.399993896484,76.14,11.60,2.75572204589844
161137.600,12,125.44,287.6,39°32.257566 N,122°19.668966 W,0,1,0,0,93.99,2.02,56099.000,1,45.100,1090.22,0.33,0.22,-6.09,1.60720691991868,241.36,0.100,0.54,500,13.6000003814697,0,0.200000002980232,255,84.00,5530,-50.00,43,255,0.80,-0.46,-0.03,125.50,5.23999977111816,63.00,13.0,82,183.199996948242,145.399993896484,76.00,11.60,2.90075993537903
161137.700,12,126.20,287.2,39°32.258118 N,122°19.671318 W,0,1,0,0,94.08,2.05,56199.000,1,45.200,1093.72,0.29,0.22,-6.04,1.6259647232215,282.95,0.100,0.50,500,13.6000003814697,0,0.189999997615814,255,84.00,5543,-50.00,43,255,0.80,-0.29,-0.11,126.20,5.07999992370605,63.00,11.0,75,183.199996948242,145.399993896484,73.68,11.60,2.75572204589844
161137.800,12,126.84,286.7,39°32.258652 N,122°19.673694 W,0,1,0,0,94.19,2.12,56299.000,1,45.300,1097.23,0.33,0.18,-5.98,1.67452421122341,309.76,0.100,0.48,500,13.6000003814697,0,0.200000002980232,255,84.00,5543,-50.00,43,255,0.80,-0.29,-0.11,127.00,4.8600001335144,63.00,10.0,75,183.199996948242,145.399993896484,70.49,11.60,2.90075993537903
161137.900,12,127.36,286.2,39°32.259180 N,122°19.676076 W,0,1,0,0,94.30,2.20,56399.000,1,45.400,1100.76,0.29,0.15,-5.92,1.72423269289657,347.52,0.100,0.44,500,13.6000003814697,0,0.129999995231628,255,84.00,5577,-50.00,43,255,0.80,-0.29,-0.11,127.60,4.61999988555908,63.00,8.0,75,183.199996948242,145.399993896484,67.01,11.60,1.88549399375916
161138.000,12,128.02,285.7,39°32.259690 N,122°19.678482 W,0,1,0,0,94.41,2.27,56499.000,1,45.500,1104.31,0.33,0.19,-5.87,1.77159818778316,392.69,0.100,0.43,500,13.6000003814697,0,0.209999993443489,255,84.00,5595,-50.00,43,255,0.80,-0.29,-0.11,128.10,4.44999980926514,63.00,6.0,65,183.199996948242,145.399993896484,64.54,11.60,3.0457980632782
161138.100,12,128.38,285.4,39°32.260200 N,122°19.680894 W,0,1,0,0,94.54,2.38,56599.000,1,45.600,1107.87,0.18,0.10,-5.81,1.85075556940333,434.60,0.100,0.37,500,13.6000003814697,0,0.200000002980232,255,84.00,5595,-50.00,43,255,0.80,-0.11,-0.12,128.80,4.28000020980835,63.00,-1024.0,57,183.199996948242,145.399993896484,62.08,11.60,2.90075993537903
161138.200,12,128.89,285.2,39°32.260704 N,122°19.683318 W,0,1,0,0,94.68,2.48,56699.000,1,45.700,1111.44,0.10,0.14,-5.74,1.92726962377897,488.90,0.100,0.33,500,13.6000003814697,0,0.150000005960464,255,84.00,5630,-50.00,43,255,0.80,-0.11,-0.12,129.30,4.26000022888184,63.00,-1024.0,57,183.199996948242,145.399993896484,61.79,11.60,2.17557001113892
161138.300,12,129.04,285.1,39°32.261208 N,122°19.685742 W,0,1,0,0,94.81,2.56,56799.000,1,45.800,1115.02,0.08,0.04,-5.68,1.9808118538725,567.55,0.100,0.27,500,13.6000003814697,0,0.280000001192093,255,84.00,5646,-50.00,43,255,0.80,-0.11,-0.12,129.30,4.32000017166138,63.00,-1024.0,55,183.199996948242,145.399993896484,62.66,11.60,4.06106376647949
161138.400,12,129.01,285.0,39°32.261706 N,122°19.688166 W,0,1,0,0,94.95,2.66,56899.000,1,45.900,1118.61,0.10,-0.01,-5.61,2.06495620494535,644.52,0.100,0.23,500,13.6000003814697,0,0.239999994635582,255,84.70,5615,-50.00,43,255,0.80,-0.11,-0.12,129.70,4.42000007629395,63.00,-1024.0,32,184.460006713867,145.399993896484,64.11,11.60,3.48091197013855
161138.500,12,128.96,284.9,39°32.262198 N,122°19.690590 W,0,1,0,0,95.07,2.74,56999.000,1,46.000,1122.19,0.06,-0.02,-5.54,2.12165389745339,798.60,0.100,0.19,500,13.6000003814697,0,0.25,255,84.70,5558,-50.00,43,255,0.80,0.05,-0.29,130.10,4.78000020980835,63.00,-1024.0,32,184.460006713867,145.399993896484,69.33,11.60,3.62595009803772
161138.600,12,128.58,284.8,39°32.262690 N,122°19.693002 W,0,1,0,0,95.21,2.84,57099.000,1,46.100,1125.77,0.01,-0.11,-5.47,2.21183534114683,1000.00,0.100,0.16,500,13.6000003814697,0,0.159999996423721,255,84.70,5558,-50.00,43,255,0.80,0.05,-0.29,129.70,5.1100001335144,63.00,-1024.0,13,184.460006713867,145.399993896484,74.11,11.60,2.32060790061951
161138.700,12,127.66,284.8,39°32.263176 N,122°19.695390 W,0,1,0,0,95.33,2.92,57199.000,1,46.200,1129.33,0.04,-0.26,-5.39,2.28419238602538,1000.00,0.100,0.20,500,13.6000003814697,0,0.259999990463257,255,84.70,5537,-50.00,43,255,0.80,0.05,-0.29,129.20,5.32000017166138,64.00,-1024.0,0,184.460006713867,147.199996948242,77.16,11.60,3.77098798751831
161138.800,12,127.30,284.9,39°32.263668 N,122°19.697778 W,0,1,0,0,95.47,2.99,57299.000,1,46.300,1132.87,-0.07,-0.10,-5.32,2.34715599789479,1000.00,0.100,0.16,500,13.6000003814697,0,16.5100002288818,255,84.70,5487,-50.00,43,255,0.80,0.05,-0.29,128.30,5.32999992370605,64.00,-1024.0,0,184.460006713867,147.199996948242,77.31,11.60,239.457702636719
161138.900,12,126.53,285.0,39°32.264154 N,122°19.700142 W,0,1,0,0,95.56,3.02,57399.000,1,46.400,1136.39,-0.06,-0.22,-5.24,2.39002260404976,1000.00,0.100,0.18,500,13.6000003814697,0,24.8999996185303,255,84.70,5487,-50.00,43,255,0.90,0.11,-0.40,127.90,5.28000020980835,64.00,-1024.0,0,184.460006713867,147.199996948242,76.58,13.05,361.144592285156
161139.000,12,125.55,285.1,39°32.264640 N,122°19.702494 W,0,1,0,0,95.70,3.13,57499.000,1,46.500,1139.89,-0.06,-0.28,-5.15,2.4947031366989,1000.00,0.100,0.23,500,13.6000003814697,0,30.4300003051758,255,84.70,5387,-50.00,43,255,0.80,0.11,-0.40,127.00,5.03999996185303,64.00,-1024.0,0,184.460006713867,147.199996948242,73.10,11.60,441.3505859375
161139.100,12,124.20,285.2,39°32.265126 N,122°19.704810 W,0,1,0,0,95.83,3.20,57599.000,1,46.600,1143.36,-0.07,-0.38,-5.07,2.57971014492754,1000.00,0.100,0.30,500,13.6000003814697,1,42.1500015258789,255,84.70,5300,-50.00,43,255,0.80,0.11,-0.40,126.00,4.82000017166138,64.00,-1024.0,0,184.460006713867,147.199996948242,69.91,11.60,611.335083007813
161139.200,12,122.05,285.4,39°32.265606 N,122°19.707072 W,0,1,0,0,95.94,3.28,57699.000,1,46.700,1146.78,-0.09,-0.61,-4.99,2.68412384986604,1000.00,0.100,0.46,500,13.6000003814697,1,46.4000015258789,255,84.70,5060,-50.00,43,255,0.80,0.11,-0.40,124.30,4.65999984741211,64.00,-1024.0,0,184.460006713867,147.199996948242,67.59,11.60,672.976318359375
161139.300,12,120.31,285.4,39°32.266080 N,122°19.709310 W,0,1,0,0,96.05,3.35,57799.000,1,46.800,1150.15,-0.04,-0.49,-4.90,2.78276481149013,1000.00,0.100,0.47,500,13.6000003814697,1,46.6199989318848,255,84.70,4940,-50.00,43,255,0.80,0.14,-0.70,122.40,4.53999996185303,64.00,-1024.0,0,184.460006713867,147.199996948242,65.85,11.60,676.167114257813
161139.400,12,118.03,285.5,39°32.266548 N,122°19.711494 W,0,1,0,0,96.13,3.31,57899.000,1,46.900,1153.46,-0.03,-0.65,-4.81,2.80599493362026,1000.00,0.100,0.56,500,13.6000003814697,1,57.1800003051758,255,84.70,4940,-50.00,43,255,0.80,0.14,-0.70,120.40,4.40999984741211,64.00,-1024.0,0,184.460006713867,147.199996948242,63.96,11.60,829.327270507813
161139.500,12,115.66,285.8,39°32.267022 N,122°19.713636 W,0,1,0,0,96.28,3.42,57999.000,1,47.000,1156.71,-0.16,-0.67,-4.72,2.95684050352746,1000.00,0.100,0.62,500,13.6000003814697,1,59.1199989318848,255,84.70,4748,-50.00,43,255,0.80,0.14,-0.70,117.90,4.32999992370605,64.00,-1024.0,0,184.460006713867,147.199996948242,62.80,11.60,857.464599609375
161139.600,12,113.10,285.9,39°32.267484 N,122°19.715718 W,0,1,0,0,96.36,3.42,58099.000,1,47.100,1159.88,-0.07,-0.73,-4.62,3.02384594300669,1000.00,0.100,0.67,500,13.6000003814697,1,59.7099990844727,255,84.70,4748,-50.00,43,255,0.80,0.14,-0.70,115.30,4.34999990463257,64.00,-1024.0,0,184.460006713867,147.199996948242,63.09,11.60,866.021911621094
161139.700,12,110.51,286.2,39°32.267946 N,122°19.717746 W,0,1,0,0,96.45,3.42,58199.000,1,47.200,1162.99,-0.16,-0.74,-4.53,3.09485457803196,1000.00,0.100,0.71,500,13.6000003814697,1,59.1800003051758,255,84.70,4655,-50.00,43,255,0.80,0.28,-0.95,112.90,4.30999994277954,64.00,-1024.0,0,184.460006713867,147.199996948242,62.51,11.60,858.334899902344
161139.800,12,108.08,286.5,39°32.268408 N,122°19.719726 W,0,1,0,0,96.53,3.42,58299.000,1,47.300,1166.02,-0.16,-0.69,-4.44,3.16423489355403,943.68,0.100,0.70,500,13.6000003814697,1,58.9599990844727,255,84.70,4405,-50.00,43,255,0.80,0.28,-0.95,110.10,4.32000017166138,64.00,-1024.0,0,184.460006713867,147.199996948242,62.66,11.60,855.143981933594
161139.900,12,105.40,287.1,39°32.268876 N,122°19.721658 W,0,1,0,0,96.67,3.53,58399.000,1,47.400,1168.99,-0.32,-0.76,-4.34,3.34712155136427,674.49,0.100,0.74,500,13.6000003814697,1,57.060001373291,255,84.70,4405,-50.00,43,255,0.80,0.28,-0.95,107.40,4.46000003814697,64.00,-1024.0,0,184.460006713867,147.199996948242,64.69,11.60,827.586791992188
161140.000,12,103.10,287.6,39°32.269350 N,122°19.723536 W,0,1,0,0,96.75,3.53,58499.000,1,47.500,1171.89,-0.27,-0.65,-4.25,3.42202003938039,523.04,0.100,0.71,500,13.6000003814697,0,54.2799987792969,255,84.70,4262,-50.00,43,255,0.80,0.28,-0.95,104.70,4.44000005722046,64.00,-1024.0,0,184.460006713867,147.199996948242,64.40,11.60,787.266174316406
161140.100,12,100.47,288.3,39°32.269836 N,122°19.725354 W,0,1,0,0,96.86,3.53,58599.000,1,47.600,1174.71,-0.36,-0.74,-4.15,3.51142606895453,391.93,0.100,0.74,500,13.6000003814697,1,36.9000015258789,255,84.70,4262,-50.00,43,255,0.80,0.41,-0.87,102.20,4.57999992370605,64.00,-1024.0,0,184.460006713867,147.199996948242,66.43,11.60,535.190185546875
161140.200,12,98.01,288.9,39°32.270316 N,122°19.727112 W,0,1,0,0,96.89,3.46,58699.000,1,47.700,1177.47,-0.28,-0.70,-4.05,3.52617079889807,345.98,0.100,0.74,500,13.6000003814697,1,25.6000003814697,255,84.70,4037,-50.00,43,255,0.80,0.41,-0.87,99.60,4.73000001907349,64.00,-1024.0,0,184.460006713867,147.199996948242,68.60,11.60,371.297302246094
161140.300,12,96.41,290.0,39°32.270826 N,122°19.728840 W,0,1,0,0,96.95,3.46,58799.000,1,47.800,1180.17,-0.50,-0.45,-3.96,3.58461602290171,263.59,0.100,0.64,500,13.6000003814697,0,20.7000007629395,255,84.70,4105,-50.00,43,255,0.80,0.41,-0.87,97.10,4.82000017166138,64.00,-1024.0,0,184.460006713867,147.199996948242,69.91,11.60,300.228607177734
161140.400,12,95.07,290.8,39°32.271342 N,122°19.730538 W,0,1,0,0,97.01,3.42,58899.000,1,47.900,1182.83,-0.38,-0.38,-3.86,3.5975385262715,229.99,0.100,0.56,500,13.6000003814697,0,0.759999990463257,255,84.70,4013,-50.00,43,255,0.80,0.41,-0.87,95.60,5,64.00,-1024.0,0,184.460006713867,147.199996948242,72.52,11.60,11.0228900909424
161140.500,12,94.15,291.3,39°32.271858 N,122°19.732218 W,0,1,0,0,97.05,3.35,58999.000,1,48.000,1185.46,-0.25,-0.26,-3.77,3.55614092854791,216.44,0.100,0.47,500,13.6000003814697,0,-0.25,255,84.70,3968,-50.00,43,255,0.80,0.30,-0.40,94.00,4.96000003814697,64.00,-1024.0,0,184.460006713867,147.199996948242,71.94,11.60,-3.62595009803772
161140.600,12,93.36,291.7,39°32.272386 N,122°19.733880 W,0,1,0,0,97.07,3.28,59099.000,1,48.100,1188.06,-0.17,-0.22,-3.67,3.5091853676825,226.30,0.100,0.40,500,13.6000003814697,0,0.189999997615814,255,84.70,3968,-50.00,43,255,0.80,0.30,-0.40,93.50,4.90999984741211,64.00,-1024.0,0,184.460006713867,147.199996948242,71.21,11.60,2.75572204589844
161140.700,12,92.95,292.3,39°32.272926 N,122°19.735524 W,0,1,0,0,97.07,3.13,59199.000,1,48.200,1190.65,-0.28,-0.11,-3.58,3.36948102246321,220.52,0.100,0.34,500,13.5,0,0.259999990463257,255,84.70,3925,-50.00,43,255,0.80,0.30,-0.40,93.00,4.92000007629395,64.00,-1024.0,1,184.460006713867,147.199996948242,71.36,11.60,3.77098798751831
161140.800,12,92.20,293.0,39°32.273472 N,122°19.737150 W,0,1,0,0,97.03,3.02,59299.000,1,48.300,1193.22,-0.30,-0.21,-3.49,3.27982646420824,221.38,0.100,0.35,500,13.5,0,0.119999997317791,255,84.70,3940,-50.00,43,255,0.80,0.30,-0.40,92.50,4.80000019073486,64.00,-1024.0,1,184.460006713867,147.199996948242,69.62,11.60,1.74045598506927
161140.900,12,91.69,294.0,39°32.274048 N,122°19.738758 W,0,1,0,0,97.05,2.95,59399.000,1,48.400,1195.77,-0.48,-0.15,-3.40,3.21971969242515,199.70,0.100,0.36,500,13.5,0,0.219999998807907,255,84.70,3940,-50.00,43,255,0.80,0.58,-0.24,91.90,4.65999984741211,64.00,-1024.0,10,184.460006713867,147.199996948242,67.59,11.60,3.19083595275879
161141.000,12,91.52,295.0,39°32.274648 N,122°19.740342 W,0,1,0,0,97.01,2.77,59499.000,1,48.500,1198.32,-0.42,-0.05,-3.32,3.02897853927182,204.28,0.100,0.35,500,13.5,0,0.170000001788139,255,84.70,3878,-50.00,43,255,0.80,0.58,-0.24,91.60,4.48000001907349,65.00,-1024.0,0,184.460006713867,149,64.98,11.60,2.46564602851868
161141.100,12,90.62,296.2,39°32.275266 N,122°19.741884 W,0,1,0,0,96.96,2.59,59599.000,1,48.600,1200.85,-0.57,-0.25,-3.23,2.86020105271289,185.15,0.100,0.43,500,13.5,0,0.159999996423721,255,84.70,3867,-50.00,43,255,0.80,0.58,-0.24,91.90,4.44000005722046,65.00,-1024.0,5,184.460006713867,149,64.40,11.60,2.32060790061951
161141.200,12,90.13,298.3,39°32.275944 N,122°19.743372 W,0,1,0,0,96.81,2.34,59699.000,1,48.700,1203.36,-0.92,-0.14,-3.16,2.59636508887557,143.89,0.100,0.52,500,13.5,0,0.119999997317791,255,84.70,3867,-50.00,43,255,0.80,0.58,-0.24,90.90,4.40000009536743,65.00,-1024.0,5,184.460006713867,149,63.82,11.60,1.74045598506927
161141.300,12,90.34,300.0,39°32.276652 N,122°19.744842 W,0,1,0,0,96.65,2.02,59799.000,1,48.800,1205.87,-0.75,0.06,-3.08,2.23169314219295,121.53,0.100,0.54,500,13.5,0,0.129999995231628,255,84.70,3875,-50.00,43,255,0.80,0.73,-0.24,90.30,4.28000020980835,65.00,-1024.0,23,184.460006713867,149,62.08,11.60,1.88549399375916
